title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Penguin Waddle,3,8,10,"physical,fun,coordination",free,indoor,all,"[""balloons"", ""pool noodle (optional)"", ""various balls of different sizes""]","['Place a small ball or balloon between each child’s knees and have them squeeze it gently.', 'Challenge them to waddle like penguins from one point to another without dropping the ball.', 'Race individually or as a relay, passing the balloon to the next teammate.', 'Laugh together when the ‘egg’ drops and encourage trying again.']",1+,yes
Freeze Dance,3,8,15,"physical,listening,fun",free,indoor,all,"[""decorative lights"", ""music player"", ""open space""]","['Play lively music and invite children to dance freely around the room.', 'Pause the music at random intervals; everyone must freeze in place until the music resumes.', 'If someone moves during a freeze, have them perform a silly challenge before rejoining.', 'Change up the music style or speed to keep the game exciting.']",3+,yes
Musical Chairs,4,10,15,"social,physical,fun",free,indoor,all,[],"['Arrange chairs in a circle with one fewer than the number of players.', 'Play music as players walk around the chairs; when the music stops, everyone sits.', 'The person left standing is out and one chair is removed for the next round.', 'Continue until two players remain and compete for the final chair.']",1+,no
Sock Basketball,5,10,15,"physical,fun",free,indoor,all,[],"['Roll up clean socks to use as balls and place a laundry basket as the hoop.', 'Mark a throwing line and let children take turns tossing socks into the basket.', 'Adjust the distance for different skill levels and count points for each successful shot.', 'Try trick shots or timed rounds to add variety and challenge.']",1+,yes
Sock Hockey,5,10,15,"physical,fun",free,indoor,all,[],"['Use rolled‑up socks as the puck and a laundry basket or box as the goal.', 'Provide lightweight sticks or allow children to use their hands to push the sock.', 'Set boundaries and encourage them to score by getting the sock into the goal.', 'Play one‑on‑one or in small teams, switching positions so everyone can defend and attack.']",2+,no
Hot Potato,4,10,10,"social,fun",free,indoor,all,"[""various balls of different sizes""]","['Sit in a circle and pass a soft ball or beanbag around while music plays.', 'When the music stops, the player holding the ‘hot potato’ is out or does a funny action.', 'Continue until one player remains, or restart without eliminating players for younger children.', 'Vary the speed of the music to make the game more surprising.']",3+,yes
Balloon Blow Race,3,8,10,"physical,breathing,fun",free,indoor,all,"[""balloons"", ""pool noodle (optional)"", ""various balls of different sizes""]","['Line up children behind a starting line with an inflated balloon each.', 'Instruct them to blow on their balloons to move them across the floor toward a finish line without using hands.', 'Encourage gentle nudging with the face if necessary but no touching with hands.', 'The first balloon to cross the finish line wins the race.']",2+,yes
Backhand Balloon Balance,4,8,10,"physical,balance,fun",free,indoor,all,"[""balloons"", ""pool noodle (optional)"", ""various balls of different sizes""]","['Challenge children to balance a balloon on the back of one hand.', 'Ask them to walk a set distance or complete a simple obstacle course without letting the balloon fall.', 'Time each attempt or see who can keep the balloon balanced the longest.', 'Try balancing balloons on other body parts like elbows or heads for extra fun.']",1+,yes
Board Games Time,6,12,30,"cognitive,social,fun",$,indoor,all,[],"['Choose classic board games like Candy Land, Sorry!, or Guess Who? suitable for the group’s age.', 'Explain the rules and take turns spinning, rolling dice, or drawing cards.', 'Encourage patience, fair play, and congratulating winners graciously.', 'Use game time to practise counting, strategy, and following directions.']",3+,no
Family Charades,6,12,20,"social,performance,fun",free,indoor,all,[],"['Write words, phrases, or animals on slips of paper and fold them up.', 'One player draws a slip and acts out the word without speaking while others guess.', 'Use a timer to keep turns short and rotate actors so everyone gets a chance.', 'Keep score if you like or just enjoy the laughter and creativity.']",1+,no
Ping Pong Ball Catch,6,12,15,"physical,coordination,fun",free,indoor,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""various balls of different sizes"", ""water source""]","['Provide small cups or bowls and ping pong balls for each player.', 'Have children toss a ball into the air and try to catch it in their cup.', 'Increase difficulty by standing farther apart or using smaller cups.', 'Play in pairs, tossing and catching with each other to practise coordination.']",3+,yes
Indoor Bowling,5,12,20,"physical,fun",free,indoor,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""various balls of different sizes"", ""water source""]","['Set up empty plastic bottles or toy pins at the end of a hallway or open space.', 'Roll a soft ball toward the pins, aiming to knock down as many as possible.', 'Keep score over several turns like real bowling or simply count pins knocked down.', 'Make it more challenging by using a smaller ball or increasing the distance.']",1+,yes
Crab Walk Race,4,10,10,"physical,strength,fun",free,indoor,all,[],"['Teach children how to sit on the floor, lift their hips, and move on hands and feet like a crab.', 'Mark a start and finish line and have them race while keeping their tummy up.', 'Add obstacles to crawl around or have them carry a small stuffed animal on their stomachs.', 'Remind them to stretch wrists and shoulders before and after racing.']",2+,yes
Indoor Treasure Hunt,5,12,20,"problem-solving,exploration,fun",free,indoor,all,[],"['Hide small objects or treats around the house and create a map or write clues.', 'Give children the map or first clue and let them search for the hidden treasures.', 'Offer hints if they get stuck and celebrate each discovery.', 'End the hunt with a special surprise or snack once all items are found.']",1+,yes
Hide and Seek,3,10,15,"social,fun",free,indoor,all,[],"['Designate one player as the seeker, who counts to a higher number while others hide within set boundaries.', 'Ensure off‑limit areas are understood and safe hiding spots are chosen.', 'The seeker searches for all players; the last person found becomes the next seeker.', 'For older children, play in teams or add props like flashlights for a dark version.']",1+,no
