title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Tie-Dye Shirts,10,99,60,"creative, art, fashion",low,indoor,all,"[""white shirts"", ""tie-dye kit"", ""rubber bands""]","['Get white clothing.', 'Apply tie-dye kit.', 'Let set properly.', 'Wear unique creations.']",1+,yes
Homemade Popsicles,10,99,45,"culinary, creative, fun",low,indoor,all,"[""popsicle molds"", ""juice or fruit"", ""sticks""]","['Choose flavors.', 'Fill molds.', 'Freeze overnight.', 'Enjoy homemade treats.']",1+,no
Art Project with Supplies,12,99,90,"creative, art, relaxing",low,indoor,all,"[""art supplies"", ""paper"", ""workspace""]","['Gather art materials.', 'Choose project.', 'Create freely.', 'Display work.']",1+,no
Bake Something New,12,99,60,"culinary, learning, fun",low,indoor,all,"[""recipe"", ""ingredients"", ""kitchen tools""]","['Choose recipe.', 'Gather ingredients.', 'Follow instructions.', 'Enjoy baked goods.']",1+,yes
Make Snack Station,12,18,90,"creative, culinary, social",low,indoor,all,"[""snacks"", ""serving dishes"", ""labels""]","['Choose snacks.', 'Set up display.', 'Label items.', 'Invite family.']",1+,no
Shoot Basketball Hoops,10,99,45,"sport, exercise, skill",free,outdoor,all,"[""basketball"", ""hoop""]","['Get basketball.', 'Practice shots.', 'Keep score.', 'Try trick shots.']",1+,no
Practice Tennis Returns,12,99,45,"sport, exercise, skill",low,outdoor,all,"[""tennis ball"", ""racket"", ""wall""]","['Position at wall.', 'Hit ball at wall.', 'Return shots.', 'Improve accuracy.']",1+,no
Set Up Mini Golf Course,12,18,90,"creative, game, family",free,indoor,all,"[""household items"", ""golf club"", ""ball""]","['Design course.', 'Create obstacles.', 'Make holes.', 'Play and score.']",2+,no
Sports Activities Solo,10,99,45,"exercise, sport, personal",free,outdoor,all,"[""sports equipment""]","['Choose sport.', 'Practice alone.', 'Improve skills.', 'Challenge yourself.']",1+,no
Create Art Cabinet,12,99,60,"creative, organization, art",low,indoor,all,"[""art supplies"", ""storage"", ""workspace""]","['Organize supplies.', 'Create art space.', 'Keep materials ready.', 'Create whenever inspired.']",1+,no
Nature Scavenger Hunt,10,99,90,"outdoor, nature, game",free,outdoor,all,"[""list of items"", ""bags""]","['Create item list.', 'Search yard or park.', 'Collect natural items.', 'Compare findings.']",1+,no
Wildlife Spotting,10,99,120,"outdoor, nature, educational",free,outdoor,all,"[""camera"", ""animal guide"", ""binoculars""]","['Visit natural area.', 'Search for wildlife.', 'Take photos.', 'Identify species.']",1+,no
Kite Flying,10,99,45,"outdoor, fun, windy",low,outdoor,"spring, summer, fall","[""kite"", ""string"", ""wind""]","['Get kite.', 'Find open space.', 'Launch kite.', 'Enjoy flight.']",1+,no
Treasure Hunt Map,12,99,60,"game, adventure, fun",free,outdoor,all,"[""map"", ""treasure"", ""markers""]","['Hide treasure.', 'Create map.', 'Give to searchers.', 'Find and win.']",1+,no
Photography Contest,12,99,120,"creative, photography, competition",free,outdoor,all,"[""camera or phone"", ""theme"", ""judge""]","['Set photography theme.', 'Take photos.', 'Judge submissions.', 'Award winner.']",2+,no
Pet Parade,10,99,60,"pet, social, fun",free,outdoor,all,"[""pets"", ""costumes"", ""music""]","['Gather neighborhood pets.', 'Add costumes.', 'Create parade.', 'Celebrate pets.']",2+,no
Outdoor Dance Party,12,99,60,"music, exercise, fun",free,outdoor,all,"[""music player"", ""speakers""]","['Set up speakers.', 'Choose music.', 'Dance together.', 'Have fun.']",1+,no
Chalk Art Sidewalk,10,99,45,"creative, art, outdoor",low,outdoor,all,"[""sidewalk chalk""]","['Get chalk.', 'Design on sidewalk.', 'Create beautiful art.', 'Weather will erase.']",1+,no
Flower Picking,10,99,30,"nature, outdoor, peaceful",free,outdoor,"spring, summer","[""wildflowers"", ""basket""]","['Find wildflower area.', 'Pick flowers respectfully.', 'Make bouquet.', 'Arrange at home.']",1+,no
Nature Journaling,12,99,60,"creative, educational, outdoor",free,outdoor,all,"[""journal"", ""pen"", ""sketching supplies""]","['Start nature journal.', 'Document observations.', 'Sketch wildlife.', 'Record discoveries.']",1+,no
Learn Juggling Skill,10,99,30,"skill, coordination, fun",free,indoor,all,"[""balls or objects""]","['Get juggling items.', 'Start with two balls.', 'Add third ball.', 'Master juggling.']",1+,no
Watch Scary Movies,13,99,120,"entertainment, social, spooky",free,indoor,all,"[""movie"", ""friends"", ""snacks""]","['Choose scary movie.', 'Gather friends.', 'Prepare snacks.', 'Watch together.']",2+,no
Arrange Sleepover,12,18,480,"social, fun, overnight",low,indoor,all,"[""supplies for guests""]","['Invite friends.', 'Prepare space.', 'Plan activities.', 'Have overnight fun.']",2+,no
Start YouTube Channel,12,19,120,"creative, tech, vlogging",free,indoor,all,"[""camera"", ""editing software""]","['Plan channel concept.', 'Record content.', 'Edit videos.', 'Upload and share.']",1+,no
Learn New Dance,12,18,30,"music, dance, fun",free,indoor,all,"[""music"", ""dance video""]","['Find trending dance.', 'Watch tutorial.', 'Learn choreography.', 'Film yourself.']",1+,no
Make Paper Mache,12,99,120,"creative, craft, art",low,indoor,all,"[""newspaper"", ""flour"", ""water"", ""balloon""]","['Mix paste.', 'Apply paper strips.', 'Build form.', 'Paint finished project.']",1+,no
Try Pickleball,12,99,60,"sport, outdoor, fun",low,outdoor,all,"[""pickleball set"", ""court""]","['Learn basic rules.', 'Get equipment.', 'Play game.', 'Enjoy new sport.']",2+,no
Create Stop Motion Video,12,19,120,"creative, tech, filmmaking",free,indoor,all,"[""camera"", ""objects"", ""editing software""]","['Plan video story.', 'Position objects.', 'Take photos.', 'Edit into video.']",1+,no
Explore Google Maps,12,99,60,"educational, tech, exploration",free,indoor,all,"[""computer"", ""internet""]","['Choose location.', 'Explore virtually.', 'Learn about places.', 'Plan future trips.']",1+,no
Make Friendship Bracelets,10,18,60,"creative, craft, gift",free,indoor,all,"[""embroidery floss"", ""scissors""]","['Choose colors.', 'Learn braiding pattern.', 'Make bracelets.', 'Give as gifts.']",1+,no
DIY Science Experiment,10,99,45,"STEM, educational, fun",low,indoor,all,"[""materials for experiment""]","['Choose experiment.', 'Gather materials.', 'Follow steps.', 'Observe results.']",1+,yes
Vegetable Garden Growing,10,99,180,"gardening, learning, nature",low,outdoor,"spring, summer","[""seeds"", ""soil"", ""pots"", ""water""]","['Plant seeds.', 'Water regularly.', 'Track growth.', 'Harvest vegetables.']",1+,no
Cook Dinner Week Night,12,99,90,"culinary, responsibility, family",low,indoor,all,"[""recipe"", ""ingredients"", ""kitchen""]","['Choose recipe.', 'Shop for items.', 'Cook meal.', 'Enjoy dinner.']",1+,yes
Rube Goldberg Machine,13,19,120,"STEM, creative, engineering",low,indoor,all,"[""household items"", ""supplies""]","['Design chain reaction.', 'Build machine.', 'Test triggers.', 'Refine mechanisms.']",1+,no
Mini Business Venture,12,18,120,"entrepreneurial, social, business",free,outdoor,all,"[""products or services""]","['Decide on service.', 'Set up business.', 'Market offerings.', 'Make money.']",1+,no
Visit Farm Market,10,99,60,"shopping, food, educational",low,outdoor,all,"[""money"", ""bags""]","['Find farmer market.', 'Browse booths.', 'Try samples.', 'Buy fresh items.']",1+,no
Roller Skate Rink,10,18,90,"exercise, fun, social",low,indoor,all,"[""roller skates"", ""skate rink pass""]","['Rent skates.', 'Skate to music.', 'Play games.', 'Make friends.']",1+,yes
Indoor Mini Golf,12,99,60,"game, fun, indoor",low,indoor,all,"[""mini golf equipment""]","['Find mini golf course.', 'Rent clubs and balls.', 'Play through holes.', 'Keep score.']",1+,no
Pajama Pancake Day,10,99,90,"culinary, relaxing, fun",low,indoor,morning,"[""pancake mix"", ""breakfast items""]","['Sleep in.', 'Wear pajamas.', 'Make pancakes.', 'Lounge all day.']",1+,no
Stop Motion Animation,12,18,120,"creative, tech, art",free,indoor,all,"[""toys"", ""camera"", ""editing software""]","['Plan story.', 'Position toys.', 'Take photos.', 'Create animation.']",1+,no
Marble Run Cardboard,10,99,90,"creative, engineering, fun",free,indoor,all,"[""cardboard tubes"", ""paper"", ""marbles""]","['Design run layout.', 'Build from cardboard.', 'Add loops and ramps.', 'Test marbles.']",1+,no
Recipe from Another Culture,12,99,90,"culinary, educational, cultural",low,indoor,all,"[""recipe"", ""ingredients""]","['Choose cuisine.', 'Find recipe.', 'Gather items.', 'Cook and enjoy.']",1+,yes
Blindfolded Drawing Contest,12,99,30,"game, creative, fun",free,indoor,all,"[""paper"", ""markers"", ""blindfold""]","['Put on blindfold.', 'Draw random topic.', 'Remove blindfold.', 'Compare results.']",2+,no
No-Bake Dessert,10,99,30,"culinary, quick, creative",low,indoor,all,"[""ingredients"", ""no oven needed""]","['Choose recipe.', 'Mix ingredients.', 'No baking required.', 'Enjoy dessert.']",1+,no
Dance Party Kitchen,10,99,30,"music, exercise, fun",free,indoor,all,"[""music player""]","['Put on music.', 'Clear space.', 'Dance together.', 'Have fun.']",1+,no
Paper Airplane Testing,10,99,30,"creative, physics, fun",free,indoor,all,"[""paper""]","['Fold paper airplanes.', 'Test different designs.', 'Measure distances.', 'Track records.']",1+,no
Sunrise Hike Friends,13,19,90,"outdoor, adventure, social",free,outdoor,all,"[""hiking gear"", ""water""]","['Plan early wake-up.', 'Hike to viewpoint.', 'Watch sunrise.', 'Enjoy views.']",2+,yes
Summer Vlog YouTube,12,19,120,"creative, tech, vlogging",free,indoor,all,"[""camera"", ""editing software""]","['Plan content.', 'Film everyday moments.', 'Edit footage.', 'Upload episodes.']",1+,no
Try Local Job Internship,13,19,240,"educational, work, business",free,indoor,all,"[""job or internship position""]","['Search for opportunities.', 'Apply and interview.', 'Work part-time.', 'Earn and learn.']",1+,no
Room DIY Makeover,12,99,240,"creative, home improvement, personal",medium,indoor,all,"[""paint"", ""decorations"", ""furniture""]","['Plan new design.', 'Paint walls.', 'Rearrange furniture.', 'Add decorations.']",1+,yes
Vision Board Creation,12,99,90,"creative, goal-setting, personal",low,indoor,all,"[""magazines"", ""poster board"", ""glue""]","['Gather magazines.', 'Cut inspiring images.', 'Arrange on board.', 'Display daily.']",1+,no
DIY Photoshoot,12,18,90,"creative, photography, personal",free,outdoor,all,"[""camera"", ""props"", ""backdrop""]","['Choose location.', 'Set up backdrop.', 'Take photos.', 'Edit and share.']",1+,no
Social Media Break Challenge,13,19,240,"wellness, personal, challenge",free,indoor,all,"[""nothing needed""]","['Decide break length.', 'Tell friends.', 'Avoid social media.', 'Track progress.']",1+,no
Letter to Future Self,12,99,30,"reflective, personal, planning",free,indoor,all,"[""paper"", ""pen"", ""envelope""]","['Write letter.', 'Describe hopes.', 'Seal envelope.', 'Open next year.']",1+,no
Foodie Weekly Tour,12,99,90,"food, exploration, social",low,outdoor,all,"[""money for food""]","['Find new restaurant.', 'Try cuisine.', 'Visit weekly.', 'Rate favorites.']",1+,no
Disc Golf Course,10,99,90,"sport, outdoor, fun",free,outdoor,all,"[""frisbee discs"", ""course access""]","['Find disc golf course.', 'Learn rules.', 'Play through holes.', 'Keep score.']",1+,no
Skateboard Learn,10,18,60,"sport, skill, outdoor",medium,outdoor,all,"[""skateboard"", ""helmet"", ""pads""]","['Get skateboard.', 'Wear safety gear.', 'Practice balance.', 'Learn tricks.']",1+,yes
Yoga Daily Challenge,12,99,30,"fitness, wellness, daily",free,indoor,all,"[""yoga mat"", ""yoga video""]","['Find yoga routine.', 'Practice daily.', 'Track progress.', 'Feel better.']",1+,no
Summer Workout Playlist,12,99,45,"music, fitness, creative",free,indoor,all,"[""music streaming app""]","['Create playlist.', 'High-energy songs.', 'Use for workouts.', 'Enjoy while exercising.']",1+,no
Flashlight Tag Night,10,18,60,"outdoor, game, fun",free,outdoor,all,"[""flashlights"", ""open space""]","['Set boundaries.', 'Hide in darkness.', 'Use flashlights to find.', 'Tag and switch roles.']",4+,no
Indoor Art Course Online,12,99,90,"creative, learning, tech",free,indoor,all,"[""computer"", ""internet"", ""art supplies""]","['Find online course.', 'Follow lessons.', 'Create artwork.', 'Share results.']",1+,no
Blog or Journal Summer,12,19,60,"creative, writing, documentation",free,indoor,all,"[""blog or journal"", ""computer or notebook""]","['Start blog or journal.', 'Write daily.', 'Document memories.', 'Reflect on experiences.']",1+,no
Sock Puppets,3,10,45,"creative, art, imaginative",low,indoor,all,"[""old socks"", ""buttons"", ""yarn"", ""glue"", ""markers""]","['Gather clean old socks and crafting materials.', 'Glue or sew buttons for eyes and yarn for hair.', 'Use markers to add facial features and details.', 'Put on a puppet show when finished.']",1+,yes
Nature Scavenger Hunt,5,12,60,"outdoor, nature, exploration",free,outdoor,all,"[""list of items"", ""bag for collecting"", ""camera (optional)""]","['Create a list of natural items to find like pinecones, specific leaves, rocks.', 'Give each child a bag and the list.', 'Set boundaries for the search area.', 'Return and compare findings.']",1+,yes
DIY Slime Making,6,14,30,"science, sensory, creative",low,indoor,all,"[""white glue"", ""borax or contact solution"", ""food coloring"", ""bowl"", ""mixing spoon""]","['Mix glue with water in a bowl.', 'Add food coloring for desired color.', 'Slowly add activator while stirring.', 'Knead until slime reaches perfect consistency.']",1+,yes
Backyard Camping,5,15,180,"outdoor, adventure, overnight",low,outdoor,summer,"[""tent"", ""sleeping bags"", ""flashlights"", ""snacks""]","['Set up tent in backyard before sunset.', 'Arrange sleeping bags and pillows inside.', 'Tell stories with flashlights.', 'Sleep outside or return indoors if needed.']",2+,yes
Rock Painting,4,99,60,"art, creative, outdoor",low,both,all,"[""smooth rocks"", ""acrylic paint"", ""brushes"", ""sealant spray""]","['Collect or purchase smooth rocks.', 'Clean and dry rocks completely.', 'Paint designs, animals, or patterns.', 'Spray with sealant when dry and hide in neighborhood.']",1+,yes
Indoor Fort Building,3,12,90,"imaginative, building, cozy",free,indoor,all,"[""blankets"", ""chairs"", ""pillows"", ""cushions"", ""clips or clothespins""]","['Arrange chairs and furniture as fort structure.', 'Drape blankets over top and secure with clips.', 'Add pillows and cushions inside.', 'Read books or play games in the fort.']",1+,no
Homemade Playdough,2,8,30,"sensory, creative, tactile",low,indoor,all,"[""flour"", ""salt"", ""water"", ""oil"", ""food coloring"", ""cream of tartar""]","['Mix flour, salt, and cream of tartar in pot.', 'Add water, oil, and food coloring.', 'Cook over medium heat stirring constantly.', 'Cool and knead until smooth.']",1+,yes
Bird Feeder Craft,5,12,45,"nature, craft, science",low,outdoor,all,"[""pinecones"", ""peanut butter"", ""birdseed"", ""string""]","['Tie string around top of pinecone.', 'Spread peanut butter all over pinecone.', 'Roll in birdseed until covered.', 'Hang from tree branch and observe visiting birds.']",1+,yes
Shadow Puppets,4,10,30,"creative, imaginative, performance",free,indoor,all,"[""flashlight or lamp"", ""white wall or sheet"", ""hands or cutouts""]","['Set up light source facing blank wall.', 'Position hands between light and wall.', 'Create animal shapes with fingers.', 'Tell stories with shadow characters.']",1+,no
DIY Musical Instruments,5,12,60,"music, creative, recycling",low,indoor,all,"[""empty containers"", ""rice or beans"", ""rubber bands"", ""tape"", ""sticks""]","['Fill containers with rice or beans for shakers.', 'Stretch rubber bands over boxes for guitars.', 'Use sticks as drumsticks on pots.', 'Form a band and create music together.']",2+,yes
Water Balloon Toss,6,14,45,"outdoor, exercise, summer",low,outdoor,summer,"[""balloons"", ""water source""]","['Fill balloons with water and tie securely.', 'Pair up players facing each other.', 'Toss balloon back and forth taking step backward each time.', 'Last pair with unbroken balloon wins.']",4+,yes
Homemade Ice Cream,5,99,60,"culinary, science, fun",low,indoor,summer,"[""heavy cream"", ""sugar"", ""vanilla"", ""ice"", ""salt"", ""bags (large and small)""]","['Mix cream, sugar, vanilla in small bag and seal.', 'Place small bag inside large bag with ice and salt.', 'Shake vigorously for 10-15 minutes.', 'Open and enjoy homemade ice cream.']",1+,yes
Marble Maze Box,7,14,90,"engineering, creative, problem-solving",low,indoor,all,"[""shoebox"", ""straws"", ""glue"", ""marbles"", ""scissors""]","['Cut straws to create maze walls inside box.', 'Glue straws in challenging pattern.', 'Mark start and finish points.', 'Tilt box to navigate marble through maze.']",1+,yes
Treasure Hunt Map,6,13,90,"adventure, problem-solving, outdoor",free,both,all,"[""paper"", ""markers"", ""small prize"", ""clues""]","['Draw map of house or yard with X marking treasure.', 'Hide small prize at marked location.', 'Create riddle clues leading to map.', 'Send kids on treasure hunt adventure.']",1+,no
Tin Can Bowling,5,12,30,"game, recycling, coordination",free,both,all,"[""10 empty tin cans"", ""tennis ball or small ball"", ""paint (optional)""]","['Clean and decorate tin cans if desired.', 'Stack cans in pyramid shape.', 'Use ball to knock down cans from distance.', 'Keep score and take turns.']",2+,yes
Cardboard Box City,4,10,120,"creative, imaginative, building",free,indoor,all,"[""cardboard boxes"", ""markers"", ""scissors"", ""tape""]","['Collect various sized cardboard boxes.', 'Cut windows and doors in boxes.', 'Decorate as houses, shops, or buildings.', 'Arrange into town and play with toy cars and figures.']",1+,yes
Glow Stick Hunt,6,14,45,"outdoor, game, night",low,outdoor,all,"[""glow sticks"", ""flashlight (for finding)""]","['Activate glow sticks before sunset.', 'Hide glow sticks around yard in darkness.', 'Send kids to find all glowing sticks.', 'Count findings and hide again.']",2+,yes
Pasta Necklaces,3,8,30,"art, fine motor, creative",low,indoor,all,"[""uncooked pasta with holes"", ""string or yarn"", ""food coloring (optional)""]","['Dye pasta with food coloring and let dry if desired.', 'Cut string to necklace length.', 'Thread pasta pieces onto string.', 'Tie ends together to complete necklace.']",1+,yes
Backyard Obstacle Course,6,14,60,"exercise, outdoor, challenge",free,outdoor,all,"[""cones"", ""jump rope"", ""hula hoops"", ""chairs""]","['Set up stations with different challenges.', 'Create course: jump over rope, weave through cones, crawl under chairs.', 'Time each participant through course.', 'Repeat trying to beat personal best time.']",2+,yes
Kitchen Science Volcano,6,12,30,"science, experiment, fun",low,indoor,all,"[""baking soda"", ""vinegar"", ""dish soap"", ""food coloring"", ""container""]","['Place container on tray to catch overflow.', 'Add baking soda, drop of soap, and food coloring to container.', 'Pour vinegar into container quickly.', 'Watch eruption and discuss chemical reaction.']",1+,yes
Finger Painting,2,6,45,"art, sensory, creative",low,indoor,all,"[""finger paint"", ""large paper"", ""smock or old clothes""]","['Cover table with protective covering.', 'Dress child in old clothes or smock.', 'Squeeze paint onto paper.', 'Let child create with fingers and hands.']",1+,yes
Homemade Popsicles,4,99,30,"culinary, summer, creative",low,indoor,summer,"[""fruit juice"", ""popsicle molds or cups"", ""popsicle sticks""]","['Pour juice into molds or small cups.', 'Add fruit pieces if desired.', 'Insert sticks and place in freezer.', 'Wait 4-6 hours and enjoy.']",1+,no
Nature Art Collage,4,12,60,"art, nature, creative",free,both,all,"[""cardboard or paper"", ""glue"", ""natural materials (leaves, flowers, twigs)""]","['Take nature walk to collect items.', 'Arrange materials on cardboard in design.', 'Glue pieces down to create nature scene.', 'Display finished artwork.']",1+,no
Paper Plate Masks,4,11,45,"art, imaginative, craft",low,indoor,all,"[""paper plates"", ""markers"", ""scissors"", ""elastic string"", ""decorations""]","['Cut eye holes in paper plate.', 'Decorate plate as animal or character.', 'Attach elastic string to sides.', 'Wear mask for pretend play.']",1+,yes
Bubble Wrap Stomp,2,8,15,"sensory, exercise, fun",low,both,all,"[""bubble wrap"", ""tape""]","['Lay bubble wrap on floor and secure edges.', 'Let children jump and stomp on bubbles.', 'Listen to popping sounds.', 'Dispose of wrap when finished.']",1+,no
DIY Ring Toss,5,12,45,"game, DIY, coordination",low,both,all,"[""paper plates"", ""scissors"", ""bottles"", ""tape""]","['Cut centers from paper plates to make rings.', 'Set up bottles as targets at various distances.', 'Toss rings trying to land on bottles.', 'Award points for successful tosses.']",2+,yes
Chalk Obstacle Course,5,12,60,"outdoor, creative, exercise",low,outdoor,all,"[""sidewalk chalk""]","['Draw course on driveway or sidewalk with chalk.', 'Include challenges: hopscotch, balance beam line, jump squares.', 'Complete course following all instructions.', 'Time runs and try to improve.']",1+,no
Cotton Ball Race,4,10,20,"game, coordination, fun",low,indoor,all,"[""cotton balls"", ""spoons"", ""bowls""]","['Place cotton balls in bowl at one end of room.', 'Give each player a spoon.', 'Race to transfer cotton balls to bowl at other end using only spoon.', 'First to move all cotton balls wins.']",2+,no
Shaving Cream Painting,3,8,30,"sensory, art, messy",low,indoor,all,"[""shaving cream"", ""food coloring"", ""paper"", ""table covering""]","['Cover table with plastic or newspaper.', 'Spray shaving cream on table.', 'Add drops of food coloring.', 'Let child mix colors and create designs then press paper on top.']",1+,yes
Yoga Poses for Kids,4,12,30,"exercise, mindfulness, wellness",free,indoor,all,"[""yoga mat (optional)""]","['Demonstrate simple poses like tree, cat, and downward dog.', 'Have children hold each pose for several breaths.', 'Create story incorporating different poses.', 'End with relaxation time lying down.']",1+,no
DIY Kazoo,5,11,30,"music, craft, creative",low,indoor,all,"[""toilet paper roll"", ""wax paper"", ""rubber band"", ""markers""]","['Decorate toilet paper roll with markers.', 'Cover one end with wax paper secured by rubber band.', 'Poke small hole near covered end.', 'Hum into open end to make music.']",1+,no
Magazine Collage,6,14,60,"art, creative, recycling",low,indoor,all,"[""old magazines"", ""scissors"", ""glue"", ""poster board""]","['Cut interesting pictures and words from magazines.', 'Arrange cutouts on poster board.', 'Glue down to create themed collage.', 'Display finished artwork.']",1+,yes
Apple Stamping Art,3,8,30,"art, sensory, fall",low,indoor,autumn,"[""apples"", ""paint"", ""paper"", ""knife for adult""]","['Cut apples in half horizontally to show star pattern.', 'Pour paint onto plates.', 'Dip apple halves in paint.', 'Stamp onto paper to create designs.']",1+,yes
Indoor Picnic,3,10,60,"imaginative, social, fun",low,indoor,all,"[""blanket"", ""picnic foods"", ""basket""]","['Spread blanket on living room floor.', 'Pack basket with lunch or snacks.', 'Eat picnic-style indoors.', 'Play games or read on blanket after eating.']",2+,no
Bottle Cap Checkers,6,13,45,"game, recycling, strategy",free,indoor,all,"[""cardboard"", ""bottle caps"", ""markers""]","['Draw 8x8 checkerboard on cardboard.', 'Paint or mark bottle caps two different colors.', 'Play checkers using caps as game pieces.', 'Follow standard checkers rules.']",2,no
Paper Bag Puppets,4,10,45,"craft, imaginative, creative",low,indoor,all,"[""paper bags"", ""markers"", ""glue"", ""googly eyes"", ""yarn""]","['Decorate paper bag as character or animal.', 'Add googly eyes and yarn hair.', 'Use bag opening as puppet mouth.', 'Create puppet show.']",1+,no
Sensory Bottles,2,6,30,"sensory, calming, visual",low,indoor,all,"[""plastic bottles"", ""water"", ""glitter"", ""small objects"", ""glue gun""]","['Fill clear bottle with water and glitter.', 'Add small toys, beads, or sequins.', 'Seal lid tightly with glue gun.', 'Shake and watch items float and settle.']",1+,yes
Homemade Butter,5,12,30,"culinary, science, educational",low,indoor,all,"[""heavy cream"", ""jar with lid"", ""salt"", ""crackers""]","['Pour cream into jar filling halfway.', 'Seal lid tightly and shake vigorously.', 'Continue shaking 10-15 minutes until butter forms.', 'Drain liquid, add salt, and spread on crackers.']",1+,yes
DIY Wind Chimes,6,13,90,"craft, outdoor, music",low,outdoor,all,"[""sticks"", ""string"", ""recycled materials (cans, keys, shells)""]","['Tie strings to stick at varying lengths.', 'Attach objects to bottom of strings.', 'Hang stick where wind will catch.', 'Listen to chimes in breeze.']",1+,yes
Frozen T-Shirt Race,8,16,60,"outdoor, game, summer",low,outdoor,summer,"[""t-shirts"", ""water"", ""freezer""]","['Soak t-shirts in water and fold.', 'Freeze overnight in bags.', 'Give each player frozen shirt.', 'Race to thaw and put on shirt first.']",3+,no
Color Mixing Experiment,4,10,30,"science, art, learning",low,indoor,all,"[""primary color paints"", ""paper"", ""brushes"", ""cups""]","['Show three primary colors separately.', 'Mix two colors at a time in cups.', 'Observe and discuss new colors created.', 'Paint rainbow using all colors.']",1+,yes
DIY Drums,4,11,45,"music, craft, recycling",low,indoor,all,"[""empty containers"", ""balloons"", ""tape"", ""sticks""]","['Stretch balloon over open container.', 'Secure tightly with tape.', 'Use sticks or hands to drum.', 'Create rhythms and songs.']",1+,yes
Nature Memory Game,5,11,60,"outdoor, memory, learning",free,outdoor,all,"[""natural objects"", ""tray""]","['Collect pairs of natural items during walk.', 'Arrange items on ground face down.', 'Take turns flipping two items looking for matches.', 'Player with most matches wins.']",2+,no
Cupcake Liner Flowers,3,8,30,"craft, art, fine motor",low,indoor,all,"[""cupcake liners"", ""paper"", ""glue"", ""markers"", ""pipe cleaners""]","['Glue cupcake liners to paper as flower petals.', 'Draw stem and leaves with markers.', 'Add pipe cleaner for dimensional stem.', 'Create garden of flowers.']",1+,no
Indoor Bowling,4,12,30,"game, indoor, coordination",low,indoor,all,"[""plastic bottles"", ""ball""]","['Set up 6-10 plastic bottles as pins.', 'Use soft ball to knock down pins.', 'Keep score of strikes and spares.', 'Reset pins for each turn.']",1+,no
Handprint Art,2,7,30,"art, keepsake, creative",low,indoor,all,"[""paint"", ""paper"", ""soap and water""]","['Pour paint on plate.', 'Press child's hand into paint.', 'Stamp handprint onto paper.', 'Transform handprint into animal or object with markers.']",1+,yes
Sponge Water Bombs,6,14,60,"outdoor, summer, exercise",low,outdoor,summer,"[""sponges"", ""bucket"", ""water"", ""string or rubber bands""]","['Cut sponges into strips.', 'Bundle strips together with rubber band.', 'Soak in water bucket.', 'Toss at targets or have water fight.']",4+,yes
DIY Memory Game,5,12,60,"craft, memory, game",low,indoor,all,"[""cardstock"", ""markers or stickers"", ""scissors""]","['Cut cardstock into matching pairs of cards.', 'Draw or place identical images on pairs.', 'Mix cards and lay face down.', 'Play memory matching game.']",2+,no
Pasta Sorting,3,6,20,"learning, fine motor, math",low,indoor,all,"[""uncooked pasta shapes"", ""bowls"", ""tongs""]","['Mix different pasta shapes in bowl.', 'Provide separate bowls for each shape.', 'Use tongs to sort pasta by shape.', 'Count pieces in each bowl.']",1+,yes
Flashlight Tag Indoor,6,14,45,"game, indoor, active",low,indoor,all,"[""flashlights"", ""dark room""]","['Turn off lights in safe room.', 'One person is tagger with flashlight.', 'Tagger must shine light on others to tag.', 'Tagged person becomes new tagger.']",3+,yes
Homemade Playdough Stamps,3,8,45,"creative, sensory, art",low,indoor,all,"[""playdough"", ""objects to stamp (forks, toys, cookie cutters)""]","['Roll out playdough flat.', 'Press objects into dough to make impressions.', 'Compare different patterns created.', 'Reshape and repeat.']",1+,no
Cardboard Tube Raceway,5,12,90,"engineering, creative, building",low,indoor,all,"[""cardboard tubes"", ""tape"", ""small balls"", ""wall space""]","['Tape tubes to wall at angles.', 'Connect tubes to create continuous path.', 'Test with ball rolling through.', 'Adjust angles for best results.']",1+,no
Ice Excavation,4,10,60,"science, sensory, summer",low,both,summer,"[""small toys"", ""water"", ""container"", ""tools (spoons, spray bottles)""]","['Place toys in container and fill with water.', 'Freeze overnight.', 'Remove ice block from container.', 'Use tools to excavate toys from ice.']",1+,yes
Homemade Lemonade Stand,6,14,120,"entrepreneurial, social, culinary",low,outdoor,summer,"[""lemons"", ""sugar"", ""water"", ""cups"", ""table"", ""sign""]","['Make lemonade with fresh lemons.', 'Set up table with sign and cups.', 'Sell to neighbors and passersby.', 'Practice money handling and customer service.']",2+,yes
Pattern Blocks Design,4,10,45,"creative, math, spatial",low,indoor,all,"[""pattern blocks or cut shapes"", ""paper""]","['Provide various colored geometric shapes.', 'Create designs and patterns with shapes.', 'Trace around completed design.', 'Color the pattern on paper.']",1+,no
Car Wash Station,3,8,60,"imaginative, sensory, outdoor",low,outdoor,summer,"[""toy cars"", ""buckets"", ""sponges"", ""water"", ""soap""]","['Set up washing station with soapy water.', 'Provide dirty toy cars.', 'Wash and rinse cars.', 'Dry with towels and park clean cars.']",1+,yes
Homemade Puzzles,5,11,45,"craft, problem-solving, creative",low,indoor,all,"[""cardboard"", ""magazines or printed pictures"", ""glue"", ""scissors""]","['Glue picture to cardboard and let dry.', 'Draw puzzle piece shapes on back.', 'Cut along lines to create puzzle.', 'Mix pieces and solve puzzle.']",1+,yes
